216869208,4098732,160357420,233607205
158048504,3775260,115900626,169915690
164685296,3761771,116676609,164048486
224913808,4086383,152588811,222596202
203850560,4296466,154721976,231066746
215785688,4082124,148189178,236460426
155091184,3716539,115567604,155164244
217168512,4110232,154572259,225530866
347846768,7729221,214997444,324966906
221117584,4200936,146148406,215083131
386745544,8480207,246922251,425003635
193959384,3972423,145707526,213353625
169690792,3713997,125129704,163358882
219507536,4076171,145271265,211869717
216027400,4090854,147004801,226081611
209170680,3980067,145506201,198767889
178124720,3922655,153353888,182694454
250974440,4657614,159721173,268807079
259510672,5370295,169171873,280256172
178452816,3862674,149419278,180984670
197398952,3926332,140804274,196351394
181017904,3940363,132186783,177141289
212310672,4051860,169352952,247628001
182163416,3915936,128938820,177094942
159831928,3704446,128343415,165176917
219308152,4046381,156288973,209407565
196185488,3842310,135263589,192243717
373899592,8472111,277796186,466218705
200827416,4001208,144321219,196146114
154225656,3721091,114218390,153910597
182010544,4020344,151021900,217262550
234691384,4095781,157463522,223421596
213660944,4593786,173403778,216686508
211830456,4065786,168770609,261350891
221918576,3980368,154510285,211297034
144051776,3578448,109571188,147109112
200014696,3983489,163743557,247241650
225751024,4100151,154531119,213593577
164752352,3796192,119249390,166635512
195875008,4044798,150501223,258684165
232885456,4062266,158604868,220380902
192404984,4027316,169799291,237217813
211740544,4034740,143677718,199608120
207542368,4381870,148883635,203572624
181608048,3971626,137303395,183158944
202944152,3953853,167482373,241929864
185163976,4022060,134020107,181170576
286235256,6160149,185635777,274496695
199890568,3990035,139967994,194631848
205471464,4062468,145386923,196186065
204592520,3987967,145299478,200575957
262106240,4136509,176076055,264924646
190638616,3907572,133758439,182834747
207367624,4063486,140680020,200637471
213863400,4000274,146168556,203256640
261437424,4183315,169381022,240447807
249099480,4205193,165936495,234488684
228987184,3965458,152457515,215753729
218910016,4046514,151516461,209395252
192479592,3971032,137683074,186132123
203372760,4031801,140393140,197326196
193339240,4698017,134969559,186450894
209242280,4009122,164750593,250767672
226573112,4063961,153552419,215734488
183598560,3832330,146111376,187956389
201635808,4030387,139465831,245998137
229570984,4442704,150752355,223826443
182765056,3899620,150258131,200389539
202654144,4004402,145915410,190825132
164047680,3792890,122444418,169020423
223642872,4017680,152312720,223171144
234250280,4114844,152319463,223278794
240990208,4141360,187093875,280405927
281041576,6874929,219904079,323356418
209274632,3975579,143658405,197767401
144078880,3505488,106707374,148663721
240253560,5160052,191979117,298750510
361417000,8142353,226311369,337266224
137256424,3640857,110038150,144143265
184712640,3988824,128768234,180098381
215252296,4050338,146747515,205984838
190871800,4005142,158096386,238473128
234428344,4096768,153591244,220822084
163178048,3747699,120714889,158082189
198977104,4040759,136647462,189376473
212653136,4102081,141578201,204194896
184543456,3820872,129731835,185825452
210717352,4025279,161077102,244464000
196045552,3906984,141301628,185065324
240566016,5964325,166129945,228642756
214672840,4028836,174447635,255832476
172543152,3922199,127654265,172416125
189233352,3831763,132409342,191866527
196623352,3986280,171086076,234288055
179848328,3916821,132412180,173569297
254475576,5624604,199289775,249921414
183061680,3909649,136989607,237709767
185588280,3928983,135846062,178628657
236803368,4042156,189442293,280705259
195008552,4030083,138069578,184725483
